1283,3,54295,23
1750,13,54295,23
2214,14,54295,23
2681,21,54297,23
3146,40,54300,23
3613,21,54305,23
4079,15,54312,23
4546,21,54320,23
5013,21,54330,23
5479,23,54341,23
5943,18,54353,23
6412,20,54366,23
6879,16,54381,23
7396,21,54399,23
7882,23,54415,23
8399,21,54435,23
8866,23,54454,23
9402,20,54477,23
9868,23,54498,23
10404,25,54524,23
10871,18,54547,23
11408,22,54579,23
11874,21,54601,23
12412,23,54631,23
12878,19,54654,23
13400,26,54679,23
13867,24,54697,23
14403,21,54712,23
14869,26,54720,23
15406,25,54723,23
15873,27,54723,23
16410,24,54717,23
16877,25,54707,23
17398,26,54694,23
17865,23,54682,23
18345,25,54670,23
18811,21,54659,23
19274,21,54650,23
19741,24,54644,23
20206,23,54640,23
20672,19,54638,23
21137,17,54638,23
21604,18,54639,23
22070,18,54645,23
22537,19,54653,23
23003,19,54664,23
23470,23,54676,23
23933,25,54689,23
24403,22,54703,23
24869,23,54717,23
25332,26,54732,23
25799,22,54746,23
26261,25,54760,23
26747,23,54773,23
27211,24,54785,23
27678,23,54795,23
28142,23,54804,23
28609,23,54811,23
29074,24,54817,23
29540,22,54822,23
30007,19,54826,23
30474,28,54829,23
30938,23,54831,23
31407,23,54833,23
31873,23,54834,23
32409,24,54837,23
32876,21,54838,23
33412,24,54841,23
33878,25,54844,23
34397,28,54849,23
34864,21,54853,23
35344,24,54858,23
35810,22,54865,23
36273,23,54873,23
36740,20,54881,23
37205,22,54890,23
37671,20,54901,23
38137,22,54913,23
38603,23,54925,23
39069,23,54939,23
39536,22,54953,23
40001,23,54969,23
40468,18,54985,23
40931,22,55001,23
41401,23,55018,23
41867,23,55035,23
42330,23,55052,23
42797,23,55068,23
43278,24,55084,23
43745,23,55098,23
44209,22,55110,23
44676,22,55122,23
45140,22,55132,23
45607,22,55140,23
46072,22,55147,23
46538,22,55152,23
47005,27,55157,23
47472,21,55161,23
47936,21,55165,23
48405,21,55168,23
48871,17,55172,23
49407,28,55178,23
49874,27,55184,23
50410,23,55191,23
50876,20,55199,23
51395,27,55209,23
51862,26,55219,23
52342,24,55231,23
52808,21,55244,23
53271,18,55258,23
53738,19,55275,23
54203,19,55292,23
54670,19,55312,23
55135,26,55333,23
55601,21,55355,23
56067,25,55379,23
56534,26,55404,23
56999,25,55430,23
57466,16,55454,23
57948,30,55476,23
58398,30,55497,23
58865,27,55515,23
59328,27,55530,23
59795,27,55542,23
60276,16,55550,23
60742,30,55556,23
61207,32,55559,23
61673,16,55561,23
62138,27,55562,23
62605,28,55563,23
63069,27,55563,23
63536,15,55565,23
63999,15,55567,23
64467,25,55570,23
64931,25,55575,23
65400,26,55583,23
65867,28,55590,23
66402,26,55600,23
66869,25,55610,23
67331,30,55621,23
67798,24,55635,23
68278,25,55647,23
68726,26,55663,23
69193,13,55680,23
69660,25,55698,23
70127,13,55718,23
70593,13,55743,23
71079,30,55763,23
71527,31,55789,23
72012,25,55816,23
72460,12,55845,23
72943,12,55875,23
73393,12,55906,23
73878,12,55936,23
74401,12,55970,23
74867,12,55999,23
75403,28,56030,23
