1303,0,48044,-26
1765,-11,48044,-26
2231,-18,48044,-26
2698,-22,48044,-26
3165,-24,48040,-26
3631,-27,48035,-26
4098,-24,48027,-26
4564,-24,48018,-26
5030,-24,48009,-26
5494,-25,47999,-26
5962,-25,47988,-26
6444,-26,47978,-26
6895,-24,47969,-26
7362,-24,47960,-26
7842,-25,47953,-26
8308,-25,47948,-26
8770,-25,47944,-26
9237,-27,47943,-26
9701,-25,47942,-26
10168,-24,47942,-26
10633,-43,47942,-26
11099,-26,47945,-26
11566,-24,47949,-26
12033,-24,47952,-26
12500,-25,47955,-26
12966,-24,47958,-26
13430,-27,47959,-26
13900,-24,47959,-26
14367,-23,47959,-26
14830,-24,47959,-26
15296,-25,47957,-26
15758,-25,47953,-26
16244,-26,47949,-26
16708,-24,47943,-26
17175,-26,47937,-26
17640,-25,47932,-26
18107,-24,47926,-26
18572,-27,47920,-26
19038,-23,47914,-26
19501,-24,47909,-26
19970,-27,47904,-26
20434,-27,47899,-26
20903,-23,47895,-26
21369,-27,47891,-26
21905,-25,47886,-26
22372,-23,47882,-26
22890,-26,47878,-26
23376,-25,47875,-26
23895,-28,47871,-26
24361,-26,47868,-26
24897,-28,47864,-26
25364,-26,47860,-26
25826,-31,47857,-26
26293,-27,47852,-26
26773,-24,47847,-26
27240,-26,47842,-26
27705,-26,47836,-26
28172,-26,47830,-26
28638,-28,47823,-26
29105,-23,47815,-26
29572,-25,47807,-26
30038,-27,47800,-26
30505,-23,47792,-26
30972,-27,47784,-26
31436,-26,47776,-26
31906,-26,47768,-26
32373,-23,47760,-26
32895,-26,47751,-26
33361,-28,47743,-26
33898,-28,47734,-26
34364,-26,47727,-26
34827,-27,47720,-26
35294,-28,47714,-26
35756,-28,47707,-26
36241,-27,47701,-26
36707,-28,47695,-26
37174,-27,47689,-26
37641,-28,47684,-26
38107,-26,47678,-26
38574,-24,47671,-26
39041,-25,47665,-26
39508,-24,47659,-26
39956,-26,47652,-26
40438,-24,47644,-26
40890,-27,47637,-26
41356,-23,47629,-26
41837,-25,47621,-26
42304,-24,47613,-26
42765,-29,47605,-26
43232,-28,47597,-26
43697,-25,47588,-26
44163,-24,47578,-26
44629,-23,47570,-26
45095,-25,47561,-26
45562,-30,47552,-26
46029,-23,47543,-26
46495,-25,47533,-26
46962,-26,47524,-26
47426,-24,47514,-26
47896,-22,47504,-26
48363,-28,47494,-26
48825,-21,47483,-26
49292,-27,47471,-26
49772,-28,47460,-26
50239,-24,47448,-26
50704,-28,47436,-26
51170,-26,47424,-26
51636,-27,47411,-26
52102,-29,47397,-26
52568,-28,47382,-26
