1282,4,50815,-29
1749,-19,50815,-29
2230,-21,50815,-29
2681,-21,50814,-29
3148,-25,50811,-29
3684,-27,50804,-29
4150,-26,50796,-29
4612,-31,50786,-29
5079,-28,50775,-29
5559,-28,50762,-29
6026,-30,50750,-29
6491,-27,50736,-29
6957,-26,50722,-29
7423,-30,50709,-29
7890,-30,50696,-29
8356,-31,50684,-29
8823,-28,50674,-29
9290,-29,50665,-29
9756,-28,50658,-29
10220,-29,50654,-29
10690,-30,50652,-29
11157,-30,50652,-29
11695,-30,50652,-29
12143,-30,50654,-29
12624,-31,50659,-29
13091,-28,50665,-29
13553,-29,50671,-29
14020,-28,50676,-29
14486,-29,50681,-29
14953,-26,50684,-29
15418,-27,50686,-29
15885,-28,50687,-29
16351,-29,50687,-29
16817,-30,50687,-29
17288,-29,50687,-29
17755,-26,50683,-29
18218,-28,50679,-29
18688,-27,50673,-29
19154,-28,50668,-29
19692,-29,50661,-29
20159,-26,50654,-29
20677,-27,50647,-29
21144,-18,50641,-29
21625,-30,50635,-29
22092,-28,50629,-29
22555,-28,50624,-29
23021,-30,50618,-29
23488,-27,50614,-29
23954,-28,50609,-29
24420,-27,50606,-29
24887,-30,50603,-29
25354,-29,50600,-29
25821,-30,50597,-29
26287,-28,50594,-29
26754,-29,50591,-29
27218,-28,50588,-29
27688,-27,50585,-29
28155,-29,50582,-29
28692,-30,50579,-29
29158,-28,50575,-29
29677,-29,50570,-29
30144,-27,50565,-29
30625,-27,50560,-29
31092,-29,50555,-29
31555,-28,50548,-29
32021,-29,50542,-29
32488,-26,50535,-29
32955,-28,50527,-29
33422,-28,50519,-29
33888,-29,50511,-29
34355,-28,50502,-29
34821,-29,50493,-29
35288,-26,50485,-29
35754,-27,50476,-29
36218,-29,50468,-29
36687,-29,50459,-29
37154,-29,50450,-29
37691,-26,50441,-29
38158,-29,50433,-29
38679,-29,50424,-29
39146,-27,50416,-29
39608,-28,50410,-29
40075,-27,50403,-29
40557,-28,50397,-29
41023,-27,50391,-29
41490,-28,50386,-29
41957,-28,50381,-29
42424,-27,50376,-29
42891,-27,50370,-29
43357,-28,50365,-29
43824,-28,50359,-29
44290,-27,50353,-29
44757,-28,50346,-29
45220,-28,50338,-29
45689,-28,50331,-29
46156,-28,50323,-29
46674,-38,50314,-29
47141,-28,50306,-29
47623,-27,50297,-29
48089,-27,50288,-29
48552,-27,50278,-29
49019,-28,50269,-29
49486,-28,50257,-29
49952,-27,50248,-29
50419,-27,50238,-29
50886,-28,50227,-29
51353,-28,50215,-29
51819,-28,50205,-29
52285,-29,50194,-29
52752,-29,50183,-29
53216,-28,50171,-29
53685,-28,50159,-29
54151,-28,50147,-29
54689,-27,50133,-29
55155,-28,50118,-29
55691,-29,50104,-29
56158,-28,50091,-29
56675,-29,50076,-29
57142,-30,50064,-29
57623,-29,50052,-29
58089,-27,50041,-29
58551,-30,50030,-29
59018,-28,50020,-29
59483,-28,50010,-29
59949,-30,50001,-29
60416,-28,49993,-29
60883,-28,49985,-29
61350,-30,49976,-29
61816,-26,49969,-29
62280,-28,49961,-29
62748,-25,49954,-29
63231,-28,49945,-29
63682,-29,49937,-29
64148,-24,49926,-29
64685,-30,49916,-29
65151,-31,49906,-29
65689,-27,49894,-29
66155,-26,49883,-29
66674,-25,49870,-29
67159,-29,49857,-29
67678,-28,49844,-29
68145,-29,49831,-29
68682,-28,49816,-29
69220,-27,49799,-29
69689,-23,49784,-29
70156,-27,49768,-29
70675,-26,49748,-29
71141,-25,49730,-29
71621,-31,49710,-29
72088,-28,49690,-29
72551,-30,49666,-29
73017,-27,49648,-29
73482,-30,49626,-29
73949,-29,49605,-29
74414,-30,49585,-29
74881,-29,49566,-29
75345,-28,49548,-29
75812,-28,49532,-29
76275,-27,49517,-29
76743,-40,49503,-29
77207,-27,49491,-29
77677,-24,49480,-29
78144,-26,49471,-29
78607,-24,49461,-29
79092,-23,49452,-29
79554,-36,49443,-29
80021,-23,49433,-29
80488,-19,49422,-29
80954,-39,49409,-29
81419,-21,49395,-29
81885,-39,49379,-29
82350,-21,49359,-29
82817,-21,49342,-29
83280,-21,49321,-29
83748,-6,49299,-29
84229,-33,49275,-29
84680,-40,49250,-29
85147,-30,49225,-29
85683,-31,49197,-29
86149,-34,49173,-29
86686,-31,49148,-29
87153,-34,49126,-29
87690,-37,49109,-29
88157,-13,49094,-29
88676,-15,49080,-29
89142,-29,49068,-29
89622,-51,49058,-29
90089,-33,49048,-29
90551,-26,49037,-29
91017,-30,49028,-29
91482,-32,49016,-29
91949,-12,49002,-29
92414,-30,48987,-29
92880,-26,48970,-29
93346,-25,48950,-29
93812,-27,48929,-29
94279,-12,48906,-29
94745,-29,48881,-29
95209,-31,48854,-29
95679,-29,48826,-29
96146,-26,48797,-29
96608,-30,48769,-29
97075,-35,48742,-29
97555,-27,48715,-29
98021,-31,48691,-29
98486,-29,48668,-29
98953,-34,48645,-29
99419,-31,48629,-29
99886,-30,48612,-29
100352,-28,48596,-29
100819,-32,48581,-29
101282,-27,48565,-29
101750,-30,48546,-29
102233,-31,48531,-29
102740,-31,48510,-29
103222,-17,48490,-29
103672,-32,48469,-29
104139,-28,48447,-29
104620,-32,48424,-29
105087,-30,48399,-29
105549,-31,48375,-29
106015,-34,48350,-29
106480,-30,48325,-29
106947,-22,48300,-29
107414,-24,48275,-29
107880,-30,48250,-29
108347,-24,48225,-29
108813,-26,48199,-29
109277,-31,48173,-29
109745,-30,48146,-29
110227,-30,48119,-29
110678,-26,48092,-29
111145,-30,48064,-29
111681,-32,48034,-29
112148,-30,48008,-29
112685,-29,47981,-29
113152,-35,47958,-29
113671,-30,47934,-29
114137,-30,47915,-29
114617,-30,47898,-29
115084,-31,47880,-29
115547,-28,47863,-29
116013,-32,47845,-29
116478,-28,47827,-29
116944,-27,47806,-29
117409,-25,47784,-29
117876,-27,47761,-29
