1285,0,53923,33
1750,25,53923,33
2217,35,53923,33
2680,28,53925,33
3149,30,53929,33
3613,33,53937,33
4082,32,53946,33
4548,32,53957,33
5086,34,53974,33
5552,31,53990,33
6090,28,54011,33
6556,38,54031,33
7075,34,54056,33
7541,31,54084,33
8004,20,54107,33
8470,32,54136,33
8951,32,54169,33
9417,28,54204,33
9882,33,54242,33
10349,34,54283,33
10813,32,54326,33
11280,33,54370,33
11745,35,54416,33
12211,32,54460,33
12675,36,54503,33
13144,36,54543,33
13626,37,54577,33
14078,37,54606,33
14544,36,54628,33
15081,40,54642,33
15547,41,54646,33
16010,38,54646,33
16477,38,54634,33
16939,39,54617,33
17405,34,54597,33
17872,31,54575,33
18338,36,54553,33
18823,30,54534,33
19290,30,54517,33
19755,31,54503,33
20222,32,54495,33
20689,27,54488,33
21155,31,54486,33
21619,28,54486,33
22070,33,54488,33
22555,30,54496,33
23074,29,54510,33
23540,34,54526,33
24021,28,54544,33
24488,29,54565,33
24949,31,54592,33
25416,31,54614,33
25883,31,54642,33
26350,34,54670,33
26817,36,54699,33
27283,35,54727,33
27750,41,54753,33
28216,37,54776,33
28680,37,54796,33
29149,41,54812,33
29612,35,54823,33
30081,34,54831,33
30548,33,54834,33
31085,31,54835,33
31552,36,54835,33
32070,34,54834,33
32537,39,54830,33
33018,30,54827,33
33485,33,54825,33
33946,31,54824,33
34413,35,54824,33
34879,28,54824,33
35345,31,54827,33
35811,31,54833,33
36277,32,54841,33
36743,27,54851,33
37210,35,54863,33
37673,32,54878,33
38141,31,54895,33
38623,34,54913,33
39073,30,54935,33
39540,36,54958,33
40076,34,54987,33
40543,30,55014,33
41080,32,55047,33
41547,30,55076,33
42010,34,55105,33
42476,34,55134,33
42939,31,55162,33
43405,36,55189,33
43875,35,55213,33
44341,32,55239,33
44806,34,55257,33
45273,33,55276,33
45738,36,55293,33
46205,36,55308,33
46690,36,55322,33
47138,35,55335,33
47620,34,55347,33
48071,34,55359,33
48538,38,55371,33
49019,32,55383,33
49486,34,55396,33
49947,33,55410,33
50414,36,55424,33
50880,33,55440,33
51346,33,55456,33
51812,31,55473,33
52279,29,55491,33
52744,35,55509,33
53211,35,55527,33
53674,34,55545,33
54143,31,55564,33
54610,33,55582,33
55076,16,55601,33
55542,35,55619,33
56005,29,55638,33
56471,34,55658,33
56951,26,55678,33
57418,31,55699,33
57883,32,55721,33
58349,34,55744,33
58814,32,55768,33
59281,32,55792,33
59748,31,55817,33
60214,32,55843,33
60678,32,55869,33
61146,33,55894,33
61629,37,55919,33
62136,35,55950,33
62603,36,55970,33
63069,37,55992,33
63535,27,56013,33
64016,35,56035,33
64483,29,56056,33
64945,33,56078,33
65412,12,56101,33
65877,37,56124,33
66343,38,56148,33
66808,37,56173,33
67275,38,56198,33
67740,18,56223,33
68207,38,56249,33
68671,34,56274,33
69139,38,56298,33
69622,41,56320,33
70072,41,56342,33
70539,35,56363,33
71001,37,56383,33
71468,22,56403,33
71951,22,56423,33
72417,44,56444,33
72883,26,56465,33
73349,26,56487,33
73815,29,56511,33
74282,25,56535,33
74747,28,56562,33
75214,32,56591,33
75677,30,56621,33
76146,34,56657,33
76610,35,56683,33
77079,35,56715,33
77545,32,56750,33
78083,33,56785,33
78549,31,56810,33
79068,36,56843,33
79535,32,56873,33
80015,34,56902,33
80482,34,56931,33
80948,33,56960,33
81415,28,56991,33
81882,30,57021,33
82349,27,57051,33
82816,31,57079,33
83282,31,57106,33
83749,42,57132,33
