1342,-4,56192,33
1823,15,56192,33
2274,14,56192,33
2741,31,56194,33
3276,38,56200,33
3743,41,56209,33
4279,30,56221,33
4746,38,56233,33
5283,36,56248,33
5750,38,56261,33
6269,37,56276,33
6754,33,56289,33
7273,20,56302,33
7739,36,56311,33
8276,45,56320,33
8742,35,56325,33
9205,43,56327,33
9671,73,56327,33
10152,42,56327,33
10619,21,56325,33
11085,20,56320,33
11552,19,56314,33
12018,34,56309,33
12485,34,56304,33
12952,32,56300,33
13418,41,56297,33
13885,34,56296,33
14352,33,56295,33
14816,38,56295,33
15286,20,56295,33
15753,40,56299,33
16275,43,56305,33
16742,32,56311,33
17278,34,56318,33
17745,33,56324,33
18282,40,56332,33
18749,42,56339,33
19286,44,56348,33
19734,35,56355,33
20214,35,56363,33
20681,21,56370,33
21142,21,56378,33
21609,43,56385,33
22074,24,56392,33
22540,24,56398,33
23005,22,56404,33
23471,34,56411,33
23937,27,56416,33
24403,22,56423,33
24889,35,56428,33
25337,40,56434,33
25819,26,56440,33
26270,29,56446,33
26736,40,56453,33
27217,26,56459,33
27684,34,56466,33
28145,28,56473,33
28612,27,56480,33
29078,27,56488,33
29545,27,56497,33
30011,43,56504,33
30477,27,56513,33
30943,29,56523,33
31409,40,56532,33
31873,40,56541,33
32341,42,56551,33
32823,29,56561,33
33274,29,56570,33
33741,32,56580,33
34277,30,56590,33
34743,32,56600,33
35206,31,56609,33
35672,30,56617,33
36153,34,56626,33
36601,33,56634,33
37085,33,56642,33
37552,32,56650,33
38019,20,56656,33
38485,32,56663,33
38952,32,56669,33
39419,32,56676,33
39886,33,56683,33
40334,33,56691,33
40817,33,56697,33
41268,29,56705,33
41735,33,56713,33
42215,25,56722,33
42682,35,56731,33
43144,35,56741,33
43610,31,56751,33
44075,37,56763,33
44542,28,56775,33
45007,33,56788,33
45473,33,56801,33
45939,29,56816,33
46405,32,56831,33
46872,32,56848,33
47339,29,56865,33
47803,31,56883,33
48272,34,56901,33
48739,32,56920,33
49201,32,56940,33
49687,30,56959,33
50148,32,56978,33
50615,31,56997,33
51081,49,57014,33
51547,28,57029,33
52013,31,57043,33
52480,29,57056,33
52946,30,57068,33
53412,43,57075,33
53876,28,57083,33
54344,29,57089,33
54808,28,57094,33
55277,41,57099,33
55743,40,57104,33
56279,28,57110,33
56746,29,57117,33
57283,42,57124,33
57750,43,57132,33
58269,43,57142,33
58735,27,57153,33
59215,28,57164,33
59682,42,57177,33
60144,28,57195,33
60610,28,57209,33
61075,28,57226,33
61541,28,57246,33
62006,38,57267,33
62473,39,57289,33
62938,39,57313,33
63404,28,57339,33
63871,28,57366,33
64337,28,57396,33
64802,28,57418,33
65272,29,57443,33
65738,29,57467,33
66220,30,57489,33
66668,29,57509,33
67148,30,57527,33
67615,31,57543,33
68080,40,57557,33
68547,29,57569,33
69012,31,57579,33
69478,29,57588,33
69944,31,57597,33
70411,37,57605,33
70874,32,57614,33
71342,30,57624,33
71806,34,57635,33
