1398,1,51573,-37
1864,-27,51573,-37
2400,-33,51573,-37
2848,-29,51569,-37
3329,-34,51562,-37
3796,-37,51554,-37
4258,-32,51543,-37
4725,-35,51530,-37
5190,-33,51514,-37
5657,-32,51497,-37
6123,-32,51479,-37
6590,-35,51460,-37
7057,-39,51441,-37
7524,-35,51421,-37
7988,-42,51403,-37
8456,-40,51387,-37
8939,-42,51372,-37
9390,-43,51361,-37
9856,-42,51353,-37
10393,-40,51347,-37
10860,-37,51346,-37
11397,-38,51346,-37
11864,-44,51347,-37
12383,-39,51353,-37
12868,-37,51359,-37
13387,-40,51366,-37
13854,-44,51372,-37
14391,-39,51377,-37
14857,-30,51381,-37
15320,-42,51382,-37
15787,-33,51382,-37
16268,-34,51382,-37
16716,-34,51377,-37
17182,-44,51371,-37
17649,-34,51363,-37
18115,-40,51353,-37
18582,-35,51342,-37
19067,-38,51330,-37
19534,-32,51316,-37
20000,-33,51304,-37
20448,-32,51291,-37
20931,-32,51277,-37
21383,-40,51264,-37
21849,-34,51251,-37
22330,-40,51239,-37
22797,-41,51228,-37
23259,-47,51217,-37
23726,-40,51208,-37
24191,-36,51200,-37
24657,-40,51194,-37
25123,-37,51188,-37
25590,-31,51183,-37
26055,-32,51179,-37
26522,-39,51175,-37
26985,-30,51172,-37
27454,-35,51168,-37
27918,-38,51163,-37
28387,-34,51158,-37
28853,-32,51152,-37
29316,-30,51144,-37
29782,-28,51138,-37
30262,-38,51128,-37
30729,-36,51118,-37
31194,-37,51108,-37
31660,-31,51096,-37
32127,-32,51083,-37
32594,-33,51070,-37
33060,-41,51058,-37
33527,-35,51044,-37
33991,-38,51030,-37
34459,-37,51016,-37
34941,-40,51003,-37
35448,-37,50987,-37
35931,-38,50972,-37
36381,-38,50961,-37
36848,-34,50948,-37
37329,-38,50934,-37
37795,-33,50920,-37
38257,-38,50907,-37
38724,-35,50893,-37
39189,-41,50879,-37
39655,-37,50864,-37
40120,-37,50849,-37
40587,-36,50834,-37
41053,-41,50819,-37
41520,-35,50801,-37
41984,-38,50788,-37
42452,-42,50773,-37
42935,-38,50758,-37
43386,-35,50744,-37
43853,-38,50731,-37
44390,-32,50716,-37
