0.0,-0.5028897462,0.0440044132,-0.592,-0.5586155014
0.002,-0.5158226214,0.04268079,-0.592,-0.5419928191
0.004,-0.520911953,0.0414378934,-0.592,-0.527591448
0.006,-0.531744354,0.0402808811,-0.592,-0.5170399684
0.008,-0.5407658725,0.0392032101,-0.592,-0.5117624026
0.01,-0.5452616714,0.0382008504,-0.592,-0.5147028317
0.012,-0.5474127335,0.0372161304,-0.592,-0.5224756446
0.014,-0.5489632547,0.0362174434,-0.592,-0.5330921784
0.016,-0.5503226383,0.0351920785,-0.592,-0.5464680195
0.018,-0.5521976553,0.034112079,-0.592,-0.5538514269
0.02,-0.5544526886,0.0330059361,-0.592,-0.5580765754
0.022,-0.5564281412,0.0318871154,-0.592,-0.560783557
0.024,-0.5579075547,0.0307557444,-0.592,-0.5651672874
0.026,-0.55920346,0.0296036374,-0.592,-0.5713056086
0.028,-0.5605237912,0.0284172027,-0.592,-0.5801971588
0.03,-0.5618917994,0.0271847687,-0.592,-0.5916128105
0.032,-0.5641110898,0.0258855601,-0.592,-0.6069012429
0.034,-0.5662061332,0.0245767789,-0.592,-0.6175963269
0.036,-0.5671574241,0.0232456571,-0.592,-0.626949315
0.038,-0.5693540688,0.0218878371,-0.592,-0.6358856009
0.04,-0.5696273349,0.0204635681,-0.592,-0.6476870762
0.042,-0.5737097057,0.0190291714,-0.592,-0.6593268444
0.044,-0.5748675277,0.017547561,-0.592,-0.6721870619
0.046,-0.5764556727,0.0160257228,-0.592,-0.6854344455
0.048,-0.5778886514,0.0144421659,-0.592,-0.7026481915
0.05,-0.5797007101,0.0128982962,-0.592,-0.7178789496
0.052,-0.5790348934,0.0113627433,-0.592,-0.7357471405
0.054,-0.577122584,0.0098412511,-0.592,-0.7583141142
0.056,-0.5788871109,0.0083341555,-0.592,-0.786915064
0.058,-0.5790437987,0.0068252265,-0.592,-0.8283449009
0.06,-0.5753448939,0.0052058351,-0.592,-0.8600950648
0.062,-0.5724485739,0.0034822466,-0.592,-0.8873285247
0.064,-0.5758894474,0.0017059454,-0.592,-0.9129368298
0.066,-0.5766799894,-0.0002042518,-0.592,-0.936189862
0.068,-0.5765655263,-0.0021215085,-0.592,-0.9570234992
0.07,-0.5755988352,-0.0040693972,-0.592,-0.9795618046
0.072,-0.5759824578,-0.0060450573,-0.592,-1.0044340658
0.074,-0.5789444844,-0.0080385596,-0.592,-1.0388384184
0.076,-0.5758160091,-0.010085283,-0.592,-1.0670746176
0.078,-0.5732043819,-0.0121958446,-0.592,-1.0934944531
0.08,-0.5741731275,-0.0143406171,-0.592,-1.1201463081
0.082,-0.5744697526,-0.0166010775,-0.592,-1.1412460963
0.084,-0.5732540476,-0.0189232567,-0.592,-1.1615551228
0.086,-0.5740117903,-0.0213447261,-0.592,-1.1849958967
0.088,-0.5765495945,-0.0237445587,-0.592,-1.2090309515
0.09,-0.578915434,-0.0262012476,-0.592,-1.2320602712
0.092,-0.5794702871,-0.0286801309,-0.592,-1.2561728123
0.094,-0.5792121165,-0.0312222651,-0.592,-1.2837697113
0.096,-0.5777920212,-0.0337194397,-0.592,-1.3119601385
0.098,-0.5775081152,-0.03632914,-0.592,-1.3347230458
0.1,-0.5761928865,-0.0390518052,-0.592,-1.3584266663
0.102,-0.5772303127,-0.0418146601,-0.592,-1.3785463692
0.104,-0.5778923129,-0.04460346,-0.592,-1.4003057611
0.106,-0.5791195227,-0.0474515142,-0.592,-1.4204083126
0.108,-0.5809440325,-0.0503171182,-0.592,-1.44120979
0.11,-0.5791280185,-0.0532337075,-0.592,-1.4657902855
0.112,-0.5755096597,-0.05611327,-0.592,-1.4916878691
0.114,-0.5757898556,-0.0591001671,-0.592,-1.513547236
0.116,-0.5799350322,-0.0621509008,-0.592,-1.5342919042
0.118,-0.5810289577,-0.0652869871,-0.592,-1.5567470736
0.12,-0.5813486618,-0.0683926956,-0.592,-1.5786710572
0.122,-0.582933244,-0.0715567469,-0.592,-1.598781521
0.124,-0.5836381415,-0.0747526571,-0.592,-1.6198691394
0.126,-0.5833853216,-0.0780287261,-0.592,-1.6440556796
0.128,-0.5823949886,-0.0812860935,-0.592,-1.6682248777
0.13,-0.58300799,-0.0846331299,-0.592,-1.6883148259
0.132,-0.5832517766,-0.0880258202,-0.592,-1.7072190155
0.134,-0.5845116304,-0.091487046,-0.592,-1.727989921
0.136,-0.5848317822,-0.0949514025,-0.592,-1.746364156
0.138,-0.5841471495,-0.098410315,-0.592,-1.7678470371
0.14,-0.5853360106,-0.1019391106,-0.592,-1.7874309013
0.142,-0.5847928058,-0.1055410284,-0.592,-1.8088052931
0.144,-0.5841609109,-0.1091595636,-0.592,-1.8269926911
0.146,-0.5856924367,-0.1127973468,-0.592,-1.8465577434
0.148,-0.5845592344,-0.1165007246,-0.592,-1.8636456199
0.15,-0.5845453684,-0.1202616451,-0.592,-1.8825435976
0.152,-0.5827325468,-0.1240243976,-0.592,-1.8993826241
0.154,-0.5816994209,-0.1277880948,-0.592,-1.9188558031
0.156,-0.5830340091,-0.1316171803,-0.592,-1.9358466564
0.158,-0.5836784209,-0.1355125349,-0.592,-1.9541571354
0.16,-0.5845328546,-0.1394254178,-0.592,-1.9700851255
0.162,-0.5859552181,-0.1433777179,-0.592,-1.9855306189
0.164,-0.5866110557,-0.1473626204,-0.592,-2.0006662329
0.166,-0.5888473128,-0.1513477493,-0.592,-2.0180567612
0.168,-0.5890833482,-0.1554056069,-0.592,-2.0356090868
0.17,-0.5885187515,-0.1594672102,-0.592,-2.0507503553
0.172,-0.5880483989,-0.1635643022,-0.592,-2.0653834524
0.174,-0.5884714198,-0.1676775524,-0.592,-2.0816933596
0.176,-0.58861038,-0.1718770528,-0.592,-2.097411802
0.178,-0.5904199292,-0.1760882535,-0.592,-2.1110276247
0.18,-0.5899997792,-0.1802962327,-0.592,-2.1262725035
0.182,-0.589127425,-0.1845450878,-0.592,-2.1400964328
0.184,-0.5864935582,-0.1888199316,-0.592,-2.1540490338
0.186,-0.5867971033,-0.1931510513,-0.592,-2.1696343746
0.188,-0.5850774623,-0.1974976119,-0.592,-2.182861537
0.19,-0.5865528004,-0.2018553647,-0.592,-2.1966202684
0.192,-0.5879125876,-0.2062582796,-0.592,-2.2086974689
0.194,-0.5865146462,-0.2106996882,-0.592,-2.2222541538
0.196,-0.5825102167,-0.2151421084,-0.592,-2.234341327
0.198,-0.5809359645,-0.2195877101,-0.592,-2.2477404445
0.2,-0.5816944487,-0.2240812232,-0.592,-2.2588080781
0.202,-0.5813104854,-0.228616197,-0.592,-2.2705417682
0.204,-0.5815875467,-0.2331561259,-0.592,-2.281021346
0.206,-0.581604486,-0.237691727,-0.592,-2.2930284759
0.208,-0.5798697976,-0.2422631258,-0.592,-2.3034857839
0.21,-0.5793215283,-0.2468729975,-0.592,-2.3147428651
0.212,-0.5790261275,-0.2514931115,-0.592,-2.324428318
0.214,-0.5779879145,-0.256118519,-0.592,-2.3351002157
0.216,-0.57613807,-0.2607954231,-0.592,-2.3448953135
0.218,-0.5762029374,-0.2654772426,-0.592,-2.3533604709
0.22,-0.575803576,-0.2701744956,-0.592,-2.3619394714
0.222,-0.5772264202,-0.2748763774,-0.592,-2.3717915698
0.224,-0.5782910411,-0.2796253427,-0.592,-2.3809270936
0.226,-0.5790410326,-0.2843743127,-0.592,-2.3887982994
0.228,-0.5802579307,-0.2891386245,-0.592,-2.3962860282
0.23,-0.5817106521,-0.2939060155,-0.592,-2.4040354862
0.232,-0.5830218331,-0.2987019012,-0.592,-2.4100314439
0.234,-0.5828126858,-0.3035078461,-0.592,-2.4157289348
0.236,-0.5819686713,-0.3083353745,-0.592,-2.421757803
0.238,-0.581614181,-0.3131620983,-0.592,-2.4281949512
0.24,-0.5833211026,-0.3180104474,-0.592,-2.4336994709
0.242,-0.582671298,-0.3228633612,-0.592,-2.4386531647
0.244,-0.5833002486,-0.3277250019,-0.592,-2.443160699
0.246,-0.5811464519,-0.3325893325,-0.592,-2.4468921517
0.248,-0.581216524,-0.3374544108,-0.592,-2.4506991636
0.25,-0.5805865282,-0.3423436626,-0.592,-2.4534102955
0.252,-0.5808112928,-0.3472419242,-0.592,-2.4559604661
0.254,-0.580960189,-0.3521445895,-0.592,-2.4588293764
0.256,-0.5805384849,-0.3570400988,-0.592,-2.4616221737
0.258,-0.5800232638,-0.3619394671,-0.592,-2.4633416477
0.26,-0.5817901209,-0.3668410202,-0.592,-2.4641235831
0.262,-0.5809477733,-0.3717384936,-0.592,-2.4638257192
0.264,-0.5837987431,-0.3766411843,-0.592,-2.4636059176
0.266,-0.5825647381,-0.3815392114,-0.592,-2.4637571477
0.268,-0.5834647531,-0.3864349882,-0.592,-2.4631893045
0.27,-0.5824519599,-0.3913345246,-0.592,-2.4623233219
0.272,-0.5845629798,-0.396232608,-0.592,-2.461202422
0.274,-0.5852306744,-0.401130935,-0.592,-2.4598024215
0.276,-0.5862132034,-0.4060259184,-0.592,-2.4578266606
0.278,-0.5845345158,-0.4109193068,-0.592,-2.4556494828
0.28,-0.5834146826,-0.4158083524,-0.592,-2.4529062913
0.282,-0.5838918625,-0.4206988863,-0.592,-2.4496994357
0.284,-0.5851572923,-0.4255836501,-0.592,-2.4467430992
0.286,-0.584341328,-0.4304614038,-0.592,-2.4432345241
0.288,-0.5868166786,-0.4353413069,-0.592,-2.4398344041
0.29,-0.5863685002,-0.4402173681,-0.592,-2.4357568955
0.292,-0.5865634455,-0.4450791956,-0.592,-2.4317989458
0.294,-0.5882326422,-0.4499205444,-0.592,-2.426852651
0.296,-0.5902134117,-0.454767463,-0.592,-2.4216572124
0.298,-0.5901009859,-0.4595972989,-0.592,-2.4165379564
0.3,-0.5901756306,-0.4644161069,-0.592,-2.4113495389
0.302,-0.5888147315,-0.469210897,-0.592,-2.4055639426
0.304,-0.5884028368,-0.474007129,-0.592,-2.3995956213
0.306,-0.5885742156,-0.4787850913,-0.592,-2.3936556803
0.308,-0.5881771431,-0.483549889,-0.592,-2.387405347
0.31,-0.5892303417,-0.4883042204,-0.592,-2.3808683305
0.312,-0.588703097,-0.4930364466,-0.592,-2.3731675061
0.314,-0.5884141922,-0.4977680281,-0.592,-2.3661071723
0.316,-0.589326869,-0.5024900042,-0.592,-2.3580034827
0.318,-0.5902825294,-0.5071778668,-0.592,-2.3508181449
0.32,-0.588226839,-0.5118334582,-0.592,-2.3425019872
0.322,-0.5893906694,-0.5164927416,-0.592,-2.3349173348
0.324,-0.5890325927,-0.5211520301,-0.592,-2.3259458441
0.326,-0.5905895399,-0.5257836177,-0.592,-2.3175254082
0.328,-0.5894537699,-0.5303729478,-0.592,-2.3069888563
0.33,-0.5891889735,-0.5349551117,-0.592,-2.2976928387
0.332,-0.5895840593,-0.5395194303,-0.592,-2.2887615601
0.334,-0.5885724829,-0.5440766924,-0.592,-2.2791244054
0.336,-0.589240363,-0.5486016167,-0.592,-2.269976413
0.338,-0.5843397899,-0.5530855005,-0.592,-2.258391102
0.34,-0.5819310776,-0.5575720711,-0.592,-2.2477399611
0.342,-0.5833963044,-0.5620618624,-0.592,-2.2355480265
0.344,-0.5835156965,-0.5664928146,-0.592,-2.2230800635
0.346,-0.5819534591,-0.5709180235,-0.592,-2.2119289636
0.348,-0.5814449219,-0.5753353808,-0.592,-2.1990013851
0.35,-0.5827327333,-0.5797089839,-0.592,-2.1867692466
0.352,-0.5809735109,-0.5840599016,-0.592,-2.1744613668
0.354,-0.5819698803,-0.5883722515,-0.592,-2.161057232
0.356,-0.5820957069,-0.5926984451,-0.592,-2.1478936632
0.358,-0.58332013,-0.596977954,-0.592,-2.1353197358
0.36,-0.5837633802,-0.6012261205,-0.592,-2.1218206334
0.362,-0.5818867062,-0.6054177333,-0.592,-2.1061823043
0.364,-0.5804268835,-0.6096070065,-0.592,-2.0927527145
0.366,-0.5818058982,-0.6137861727,-0.592,-2.0781529486
0.368,-0.5827352095,-0.6179148615,-0.592,-2.0649880528
0.37,-0.5830998053,-0.6220146401,-0.592,-2.0514781374
0.372,-0.5836703157,-0.6260538762,-0.592,-2.0353842937
0.374,-0.5826640815,-0.6301091693,-0.592,-2.0188968898
0.376,-0.5834127071,-0.6341149451,-0.592,-2.003977761
0.378,-0.5831132774,-0.6380973106,-0.592,-1.9892230369
0.38,-0.5852954392,-0.6420239819,-0.592,-1.9726244131
0.382,-0.5868380948,-0.6459613674,-0.592,-1.9556943764
0.384,-0.5864677603,-0.649838648,-0.592,-1.9395545223
0.386,-0.5856218467,-0.6536793497,-0.592,-1.9227408187
0.388,-0.586901652,-0.6574606773,-0.592,-1.903695655
0.39,-0.5846509625,-0.6612441259,-0.592,-1.887486235
0.392,-0.5853182516,-0.6650170593,-0.592,-1.8696394627
0.394,-0.5862065479,-0.6687258319,-0.592,-1.8533285092
0.396,-0.5851892897,-0.6723646855,-0.592,-1.833827916
0.398,-0.5844702762,-0.6760003134,-0.592,-1.816317029
0.4,-0.585400825,-0.6796283622,-0.592,-1.7966601769
0.402,-0.5847243084,-0.6831605684,-0.592,-1.7767908261
0.404,-0.5843156771,-0.6866892653,-0.592,-1.7593811745
0.406,-0.5837236371,-0.6901836559,-0.592,-1.7420925045
0.408,-0.585190599,-0.6936776611,-0.592,-1.7219330287
0.41,-0.586219552,-0.6970691684,-0.592,-1.7008878442
0.412,-0.5861983799,-0.7004460241,-0.592,-1.6821160357
0.414,-0.5868429109,-0.7037797266,-0.592,-1.6632894206
0.416,-0.5875875365,-0.707077131,-0.592,-1.6445321343
0.418,-0.590426824,-0.7103454278,-0.592,-1.6211512956
0.42,-0.5923889681,-0.7135791598,-0.592,-1.6026641387
0.422,-0.5932635192,-0.7167708865,-0.592,-1.5843857969
0.424,-0.5951232558,-0.7199449669,-0.592,-1.5631582854
0.426,-0.5964827261,-0.7230391372,-0.592,-1.5434185274
0.428,-0.5959015612,-0.7260607115,-0.592,-1.5207754406
