1265,0,48013,-39
1731,-36,48013,-39
2197,-36,48013,-39
2660,-37,48010,-39
3126,-37,48004,-39
3593,-36,47993,-39
4060,-36,47983,-39
4527,-34,47970,-39
4993,-39,47956,-39
5458,-36,47942,-39
5925,-40,47928,-39
6409,-40,47913,-39
6875,-40,47903,-39
7338,-39,47892,-39
7807,-40,47884,-39
8274,-41,47876,-39
8796,-43,47870,-39
9262,-39,47868,-39
9744,-40,47867,-39
10210,-39,47867,-39
10673,-36,47867,-39
11140,-39,47870,-39
11607,-43,47873,-39
12074,-37,47875,-39
12541,-39,47878,-39
13007,-35,47879,-39
13474,-39,47879,-39
13941,-39,47879,-39
14406,-34,47878,-39
14873,-39,47874,-39
15336,-44,47868,-39
15805,-41,47862,-39
16272,-39,47854,-39
16794,-36,47844,-39
17260,-40,47834,-39
17742,-37,47824,-39
18208,-37,47813,-39
18726,-40,47801,-39
19193,-41,47789,-39
19674,-35,47779,-39
20140,-36,47769,-39
20605,-40,47758,-39
21071,-41,47748,-39
21537,-43,47739,-39
22003,-37,47730,-39
22468,-41,47722,-39
22935,-42,47714,-39
23401,-42,47708,-39
23868,-42,47702,-39
24331,-38,47696,-39
24800,-47,47691,-39
25267,-37,47686,-39
25802,-38,47679,-39
26269,-38,47673,-39
26805,-37,47665,-39
27287,-36,47658,-39
27793,-39,47649,-39
28260,-24,47639,-39
28726,-36,47629,-39
29192,-36,47616,-39
29674,-39,47606,-39
30141,-34,47594,-39
30607,-38,47580,-39
31073,-41,47568,-39
31540,-32,47554,-39
32007,-40,47538,-39
32474,-34,47527,-39
32940,-38,47514,-39
33407,-36,47501,-39
33874,-40,47488,-39
34338,-40,47475,-39
34807,-39,47460,-39
35274,-37,47448,-39
35791,-43,47432,-39
36257,-40,47418,-39
36742,-41,47404,-39
37190,-38,47388,-39
37671,-42,47375,-39
38138,-40,47359,-39
38603,-37,47344,-39
39070,-42,47328,-39
39535,-44,47312,-39
40002,-38,47294,-39
40468,-42,47281,-39
40935,-41,47267,-39
41402,-45,47254,-39
41868,-39,47241,-39
42332,-44,47230,-39
42801,-36,47219,-39
43268,-34,47209,-39
43804,-37,47198,-39
44286,-40,47188,-39
44792,-38,47176,-39
45259,-38,47164,-39
45725,-42,47153,-39
46191,-36,47140,-39
46673,-43,47126,-39
47139,-35,47111,-39
47605,-36,47093,-39
48072,-31,47075,-39
48541,-43,47055,-39
49008,-36,47034,-39
49474,-39,47011,-39
49941,-41,46986,-39
50407,-38,46961,-39
50874,-38,46934,-39
51337,-39,46907,-39
51806,-36,46881,-39
52273,-44,46855,-39
52790,-34,46827,-39
53257,-46,46804,-39
53741,-36,46783,-39
54208,-43,46762,-39
54670,-40,46748,-39
55136,-43,46734,-39
55601,-38,46720,-39
56068,-36,46707,-39
56533,-35,46694,-39
57000,-43,46681,-39
57466,-32,46667,-39
57933,-34,46652,-39
58400,-32,46636,-39
58867,-47,46618,-39
59331,-38,46598,-39
59800,-37,46576,-39
60266,-38,46552,-39
60802,-32,46523,-39
61284,-33,46497,-39
61809,-39,46467,-39
62257,-42,46441,-39
62742,-39,46415,-39
63190,-42,46391,-39
63671,-37,46367,-39
64137,-41,46345,-39
64603,-41,46325,-39
65070,-39,46305,-39
65535,-34,46286,-39
66002,-37,46266,-39
66469,-39,46247,-39
66935,-40,46228,-39
67402,-37,46207,-39
67869,-41,46186,-39
68333,-33,46164,-39
68802,-35,46141,-39
69269,-35,46117,-39
69805,-40,46090,-39
70287,-35,46064,-39
70793,-38,46035,-39
71259,-32,46010,-39
71725,-35,45986,-39
72192,-33,45962,-39
72673,-43,45937,-39
73121,-47,45914,-39
73606,-44,45890,-39
74072,-32,45867,-39
74539,-32,45843,-39
75006,-31,45819,-39
75473,-32,45794,-39
75939,-31,45768,-39
76406,-41,45742,-39
76873,-40,45715,-39
77337,-40,45688,-39
77806,-29,45662,-39
78272,-29,45636,-39
78790,-29,45607,-39
79290,-29,45582,-39
79796,-29,45556,-39
80263,-41,45532,-39
80729,-42,45508,-39
81195,-46,45484,-39
81658,-41,45460,-39
82124,-43,45434,-39
82590,-43,45406,-39
83056,-28,45378,-39
83523,-30,45347,-39
