1322,-5,55031,-9
1789,-4,55031,-9
2255,-6,55031,-9
2722,-8,55031,-9
3205,-7,55031,-9
3655,-9,55031,-9
4122,-7,55029,-9
4657,-8,55026,-9
5124,-8,55024,-9
5605,-7,55021,-9
6053,-7,55018,-9
6533,-11,55015,-9
7000,-8,55011,-9
7467,-8,55008,-9
7934,-7,55005,-9
8401,-8,55001,-9
8867,-9,54997,-9
9334,-8,54994,-9
9801,-9,54990,-9
10267,-7,54986,-9
10734,-10,54982,-9
11198,-8,54979,-9
11667,-7,54976,-9
12133,-9,54972,-9
12656,-7,54969,-9
13123,-7,54965,-9
13659,-6,54960,-9
14125,-9,54957,-9
14588,-8,54953,-9
15054,-8,54949,-9
15517,-10,54945,-9
16002,-7,54942,-9
16451,-10,54938,-9
16918,-9,54934,-9
17385,-7,54930,-9
17870,-9,54927,-9
18318,-8,54922,-9
18803,-5,54919,-9
19248,-10,54914,-9
19717,-12,54909,-9
20199,-10,54904,-9
20668,-7,54899,-9
21135,-7,54893,-9
21657,-7,54887,-9
22124,-7,54881,-9
22660,-7,54874,-9
23127,-8,54867,-9
23664,-8,54859,-9
24131,-9,54850,-9
24653,-7,54840,-9
25119,-9,54830,-9
25599,-7,54820,-9
26066,-6,54809,-9
26528,-7,54797,-9
26995,-9,54784,-9
27460,-9,54771,-9
27927,-9,54756,-9
28393,-6,54741,-9
28859,-9,54726,-9
29325,-8,54710,-9
29792,-8,54694,-9
30257,-5,54679,-9
30724,-9,54662,-9
31187,-8,54647,-9
31657,-10,54631,-9
32123,4,54616,-9
32586,-9,54601,-9
33053,-13,54587,-9
33515,-10,54574,-9
33982,-10,54562,-9
34465,-6,54550,-9
34932,-9,54539,-9
35397,-5,54528,-9
35863,-8,54519,-9
36328,-10,54510,-9
36794,-8,54501,-9
37261,-8,54492,-9
37728,-12,54484,-9
38192,-4,54477,-9
38661,-9,54471,-9
39128,-9,54463,-9
39663,-8,54457,-9
40130,-9,54452,-9
40666,-7,54447,-9
41133,-11,54442,-9
41654,-12,54438,-9
42121,-14,54433,-9
42657,1,54430,-9
43123,-9,54426,-9
43659,-8,54422,-9
44126,-10,54419,-9
44663,-8,54416,-9
45129,-7,54412,-9
45667,-8,54408,-9
46133,-13,54403,-9
46655,-11,54400,-9
47122,-9,54397,-9
47658,-8,54392,-9
48125,-8,54390,-9
48661,-10,54386,-9
49128,-10,54383,-9
49665,-10,54380,-9
50132,-10,54376,-9
50653,-12,54373,-9
51120,-1,54370,-9
51656,-7,54366,-9
52123,-10,54363,-9
