1399,2,49707,25
1865,12,49707,25
2328,19,49707,25
2795,24,49708,25
3259,22,49712,25
3726,28,49718,25
4192,29,49726,25
4658,23,49736,25
5123,26,49748,25
5590,19,49763,25
6055,25,49779,25
6522,25,49800,25
6985,23,49818,25
7454,17,49841,25
7920,26,49866,25
8456,22,49899,25
8938,19,49931,25
9389,21,49966,25
9855,24,50004,25
10317,22,50043,25
10784,26,50085,25
11248,21,50126,25
11715,21,50169,25
12198,24,50212,25
12646,24,50256,25
13132,24,50302,25
13598,24,50349,25
14065,25,50399,25
14532,28,50449,25
14996,27,50499,25
15465,30,50547,25
15913,33,50593,25
16393,31,50635,25
16859,33,50672,25
17322,39,50707,25
17789,30,50729,25
18255,35,50746,25
18722,31,50756,25
19187,21,50758,25
19653,29,50756,25
20119,30,50743,25
20585,20,50725,25
21051,28,50704,25
21517,20,50681,25
22000,30,50658,25
22450,19,50638,25
22916,26,50619,25
23383,19,50604,25
23849,21,50593,25
24311,21,50585,25
24797,18,50582,25
25261,17,50582,25
25728,20,50583,25
26193,24,50590,25
26660,28,50601,25
27126,21,50618,25
27592,27,50633,25
28058,20,50653,25
28524,17,50676,25
28988,28,50702,25
29457,19,50731,25
29923,27,50761,25
30459,30,50797,25
30941,26,50828,25
31466,30,50863,25
31914,26,50895,25
32380,29,50917,25
32865,30,50939,25
33327,27,50959,25
33794,30,50976,25
34258,29,50989,25
34725,29,51001,25
35192,27,51008,25
35658,29,51014,25
36125,13,51018,25
36592,13,51021,25
37059,13,51024,25
37525,26,51026,25
37989,26,51028,25
38458,28,51032,25
38940,26,51036,25
39446,13,51042,25
39947,13,51049,25
40453,13,51059,25
40920,13,51069,25
41386,13,51081,25
41853,32,51095,25
42316,12,51111,25
42782,26,51128,25
43247,24,51147,25
43714,32,51168,25
44180,12,51190,25
44665,12,51212,25
45112,27,51236,25
45579,31,51260,25
46063,29,51284,25
46530,30,51308,25
46993,30,51332,25
47462,13,51357,25
47944,28,51381,25
48450,27,51410,25
48917,27,51436,25
49383,28,51462,25
49850,36,51487,25
50331,31,51512,25
50779,15,51536,25
51263,15,51559,25
51730,15,51581,25
52195,17,51601,25
52661,32,51619,25
53126,18,51638,25
53593,18,51650,25
54059,19,51662,25
54525,20,51674,25
54988,33,51684,25
55457,21,51695,25
55940,40,51704,25
56446,33,51715,25
56913,21,51725,25
57379,20,51736,25
57864,22,51748,25
58327,21,51762,25
58793,23,51778,25
59258,22,51796,25
59725,23,51816,25
60191,25,51838,25
60657,24,51863,25
61122,24,51889,25
61589,22,51916,25
62054,29,51944,25
62521,23,51972,25
62984,23,52000,25
63453,24,52027,25
63919,28,52054,25
64455,23,52083,25
64937,25,52107,25
65444,27,52135,25
65944,23,52158,25
66451,26,52185,25
66917,25,52211,25
67383,24,52230,25
67850,25,52257,25
68312,23,52277,25
68778,24,52300,25
69246,25,52324,25
69713,22,52347,25
70179,25,52369,25
70646,26,52391,25
71112,24,52412,25
71597,24,52433,25
72045,26,52453,25
72511,25,52473,25
72993,24,52493,25
73462,24,52513,25
73945,24,52537,25
74451,25,52560,25
74918,22,52584,25
75384,21,52609,25
75850,21,52639,25
76313,26,52663,25
76779,24,52692,25
77245,22,52722,25
