1279,1,52685
1832,5,52685
2348,7,52685
2889,7,52685
3437,11,52686
4011,10,52689
4557,8,52693
5176,8,52697
5759,8,52702
6306,11,52707
6886,10,52711
7433,10,52716
8040,12,52721
8624,12,52726
9172,9,52730
9751,9,52734
10298,11,52737
10813,13,52739
11361,11,52741
11908,12,52742
12487,11,52743
13104,12,52743
13684,7,52743
14231,12,52743
14779,9,52743
15359,10,52742
15904,10,52740
16419,7,52738
17027,12,52736
17572,9,52734
18159,4,52732
18711,12,52730
19290,9,52728
19843,7,52727
20423,10,52726
21029,10,52726
21573,9,52726
22160,5,52726
22709,10,52726
23289,10,52726
23842,12,52726
24422,9,52726
25027,9,52727
25571,10,52728
26158,13,52729
26707,12,52731
27287,13,52732
27840,11,52733
28420,10,52733
29025,11,52733
29569,7,52733
30156,13,52733
30706,12,52733
31286,11,52733
31838,9,52733
32354,10,52733
32897,8,52733
33445,8,52733
34019,9,52733
34566,9,52733
35153,10,52732
35713,10,52732
36293,10,52732
36845,8,52732
37425,12,52732
38031,12,52732
38574,10,52732
39158,12,52732
39709,9,52732
40289,13,52732
40842,9,52732
41421,13,52733
42027,10,52733
42571,8,52733
43158,10,52734
43707,12,52735
44287,11,52735
44840,10,52735
45420,8,52735
46026,12,52735
46602,10,52735
47153,14,52735
47705,12,52735
48220,14,52735
48774,13,52735
49353,12,52735
49896,8,52735
50444,9,52735
51019,13,52735
51566,10,52735
52153,9,52735
52707,8,52735
53287,12,52735
53840,-8,52735
54355,12,52735
54897,10,52735
55444,21,52735
56020,11,52735
56566,10,52735
57153,12,52735
57705,9,52735
58221,10,52735
58770,12,52735
59285,12,52735
59833,13,52735
60348,9,52735
60894,11,52735
61441,6,52735
62018,10,52735
62594,12,52735
63177,11,52735
63761,12,52735
64309,12,52735
64892,13,52735
65439,7,52735
66049,12,52735
66625,9,52735
67175,12,52735
67759,8,52735
68307,12,52735
68825,9,52735
69373,8,52735
69884,10,52735
70431,10,52735
71038,9,52735
71584,12,52735
72171,12,52735
72692,9,52735
73239,10,52735
73756,12,52735
74304,12,52735
74819,11,52735
75367,12,52735
75912,13,52735
76492,12,52735
77100,11,52735
77647,12,52735
78226,12,52735
78778,8,52735
79358,9,52735
79903,7,52735
80450,12,52735
81024,12,52735
81571,10,52735
82158,12,52735
82711,9,52735
83291,8,52735
83845,12,52735
84425,10,52735
85030,13,52735
85606,9,52735
86161,9,52735
86711,12,52735
87291,9,52735
87844,11,52735
88424,20,52735
89029,9,52735
89605,10,52735
90156,11,52735
90708,10,52735
91224,9,52735
91777,7,52735
92357,10,52735
92900,11,52735
93447,10,52735
94025,15,52735
94572,9,52735
95159,12,52735
95712,8,52735
96292,12,52735
96845,10,52735
97424,10,52735
98031,11,52735
98575,12,52735
99162,10,52735
99713,12,52735
100293,12,52735
100846,9,52735
101426,10,52735
102031,10,52735
102607,10,52735
103158,8,52735
103710,9,52735
104290,13,52735
104844,10,52735
105423,8,52735
106029,13,52735
106605,10,52735
107156,9,52735
107708,11,52735
108224,11,52735
108777,8,52735
109357,10,52735
109900,10,52735
110448,9,52735
111023,11,52735
111570,8,52735
112157,12,52735
112711,11,52735
113290,8,52735
113844,9,52735
114359,12,52735
114901,9,52735
115448,9,52735
116023,12,52735
116568,7,52735
117155,7,52735
117706,11,52735
118221,9,52735
118768,12,52735
119316,10,52735
119897,11,52735
120445,9,52735
121022,12,52735
121598,10,52735
122181,10,52735
122760,11,52735
123308,13,52735
123828,8,52735
124376,8,52735
124888,8,52735
125436,10,52735
126042,10,52735
126589,12,52735
127176,8,52735
127697,6,52735
128245,10,52735
128766,10,52735
129314,7,52735
129896,9,52735
130444,10,52735
131050,11,52735
131629,10,52735
132180,12,52735
132765,12,52735
133313,10,52735
133895,10,52735
134442,7,52735
135048,12,52735
135627,8,52735
136178,12,52735
136699,7,52735
137247,11,52735
137831,11,52735
138378,13,52735
138920,12,52735
139500,11,52735
140107,8,52735
140659,10,52735
141239,9,52735
141756,8,52735
142304,11,52735
142851,10,52735
143431,10,52735
144037,12,52735
144615,9,52735
145166,11,52735
145713,9,52735
146293,12,52735
146844,10,52735
147359,10,52735
147905,12,52735
148453,9,52735
149026,10,52735
149604,12,52735
150159,7,52735
150712,15,52735
151227,8,52735
151781,9,52735
152361,10,52735
152903,9,52735
153451,12,52735
154029,12,52735
154608,11,52735
155163,9,52735
155716,12,52735
156295,8,52735
156848,9,52734
157428,7,52734
158035,9,52734
158610,11,52734
159165,12,52734
159717,8,52734
160297,13,52734
160850,12,52734
161429,12,52734
162035,12,52734
162611,12,52733
163162,10,52733
163714,11,52732
164230,10,52732
