1408,1,48014
1963,1,48014
2515,0,48014
3030,0,48014
3579,3,48014
4095,0,48014
4642,-1,48014
5190,0,48014
5767,5,48014
6315,5,48014
6923,0,48014
7502,0,48014
8050,3,48014
8635,0,48014
9182,1,48014
9759,0,48014
10307,3,48014
10914,0,48014
11428,1,48014
11983,2,48014
12568,0,48014
13116,2,48014
13637,3,48014
14185,-2,48014
14761,1,48014
15308,1,48014
15916,-2,48014
16431,2,48014
16986,5,48014
17571,3,48014
18119,1,48014
18704,1,48014
19252,0,48014
19826,0,48014
20374,0,48014
20958,1,48014
21509,0,48014
22056,0,48014
22642,1,48014
23189,0,48014
23765,3,48014
24313,-2,48014
24920,2,48014
25506,-2,48014
26053,0,48014
26639,2,48014
27187,0,48014
27763,3,48014
28310,3,48014
28918,3,48014
29502,2,48014
30050,-1,48014
30571,1,48014
31119,1,48014
31703,5,48014
32251,0,48014
32827,1,48014
33375,2,48014
33991,2,48014
34575,-1,48014
35123,0,48014
35708,1,48014
36256,1,48014
36829,1,48014
37377,2,48014
37961,1,48014
38510,5,48014
39025,1,48014
39579,2,48014
40094,-1,48014
40648,3,48014
41163,0,48014
41714,2,48014
42229,2,48014
42771,0,48014
43319,0,48014
43894,1,48014
44439,-1,48014
44990,-2,48014
45570,1,48014
46118,1,48014
46634,2,48014
47182,0,48014
47698,2,48014
48246,-1,48014
48853,2,48014
49429,-1,48014
49984,3,48014
50502,1,48014
51050,2,48014
51572,0,48014
52119,-2,48014
52640,2,48014
53188,2,48014
53762,1,48014
54309,3,48014
54918,1,48014
55432,1,48014
55983,1,48014
56502,2,48014
57049,1,48014
57564,2,48014
58112,0,48014
58629,5,48014
59176,-3,48014
59694,-2,48014
60242,0,48014
60848,1,48014
61364,5,48014
61980,1,48014
62497,2,48014
63045,2,48014
63566,-1,48014
64114,0,48014
64634,-1,48014
65182,3,48014
65724,2,48014
66304,1,48014
66912,6,48014
67436,0,48014
67991,-2,48014
68575,-1,48014
69122,3,48014
69708,1,48014
70256,5,48014
70861,0,48014
71437,3,48014
71988,0,48014
72572,0,48014
73119,0,48014
73641,0,48014
74189,1,48014
74764,0,48014
75312,2,48014
75920,3,48014
76435,-1,48014
76990,3,48014
77575,-1,48014
78123,-3,48014
78708,-6,48014
79256,1,48014
79830,-4,48014
80378,0,48014
80994,0,48014
81577,0,48014
82125,0,48014
82710,2,48014
83258,3,48014
83831,2,48014
84379,0,48014
84963,0,48014
85511,1,48014
86059,2,48014
86644,1,48014
87192,3,48014
87767,0,48014
88315,1,48014
88923,7,48014
89507,1,48014
90055,7,48014
90576,0,48014
91124,3,48014
91709,1,48014
92257,5,48014
92831,3,48014
93379,-2,48014
93995,2,48014
94579,1,48014
95127,-1,48014
95712,2,48014
96260,-2,48014
96833,1,48014
97381,1,48014
97965,6,48014
98513,1,48014
99061,0,48014
99646,2,48014
100194,2,48014
100769,4,48014
101317,2,48014
101924,2,48014
102509,3,48014
103057,4,48014
103643,5,48014
104190,0,48014
104765,0,48014
105313,3,48014
105921,2,48014
106436,3,48014
106991,0,48014
107577,1,48014
108125,0,48014
108710,2,48014
109258,-3,48014
109832,2,48014
110379,2,48014
110963,1,48014
111515,-2,48014
112030,-2,48014
112583,1,48014
113099,3,48014
113652,3,48014
114167,0,48014
114718,6,48014
115233,4,48014
115775,1,48014
116323,0,48014
116930,0,48014
117513,2,48014
118060,2,48014
118640,3,48014
119187,1,48014
119703,1,48014
120250,0,48014
120856,2,48014
121371,2,48014
121988,-1,48014
122503,0,48014
123050,3,48014
123571,3,48014
124119,0,48014
124640,1,48014
125188,2,48014
125697,3,48014
126245,2,48014
126786,2,48014
127301,3,48014
127911,0,48014
128454,-2,48014
128973,2,48014
129523,0,48014
130038,-1,48014
130591,2,48014
131171,0,48014
131722,1,48014
132238,0,48014
132780,2,48014
133328,3,48014
133903,3,48014
134449,1,48014
134968,3,48014
135518,1,48014
136033,1,48014
136580,1,48014
137128,3,48014
137712,-2,48014
138260,1,48014
138865,2,48014
139441,3,48014
139992,-2,48014
140574,2,48014
141121,3,48014
141642,2,48014
142190,3,48014
142701,2,48014
143248,0,48014
143792,3,48014
144308,2,48014
144916,1,48014
145461,1,48014
146045,-2,48014
146592,1,48014
147107,5,48014
147658,3,48014
148174,2,48014
148724,0,48014
149240,0,48014
149784,3,48014
150332,2,48014
150907,3,48014
151454,0,48014
151973,0,48014
152524,2,48014
153040,0,48014
153589,-2,48014
154105,-2,48014
154652,0,48014
155167,1,48014
155717,-2,48014
156264,4,48014
156838,2,48014
157385,2,48014
157970,2,48014
158517,1,48014
159065,3,48014
159650,0,48014
160198,1,48014
160773,-2,48014
161321,0,48014
161929,1,48014
162513,-1,48014
163061,0,48014
163647,5,48014
164194,0,48014
164769,-1,48014
165317,2,48014
165924,5,48014
166440,0,48014
166995,2,48014
167580,0,48014
168128,2,48014
168713,2,48014
169260,0,48014
169835,3,48014
170383,7,48014
170999,2,48014
171581,2,48014
172129,2,48014
172715,0,48014
173263,1,48014
173836,0,48014
174384,4,48014
175000,2,48014
175582,2,48014
176129,2,48014
176714,2,48014
177262,0,48014
177836,3,48014
178383,1,48014
179000,-2,48014
179580,2,48014
180127,5,48014
180648,1,48014
181196,3,48014
181771,0,48014
182319,7,48014
182927,0,48014
183442,0,48014
183997,0,48014
184582,2,48014
185130,0,48014
185715,2,48014
186263,1,48014
186837,-2,48014
187384,1,48014
187968,-2,48014
188518,1,48014
