1372,-1,48030
1919,-14,48030
2435,-19,48030
2986,-21,48028
3501,-23,48023
4052,-20,48016
4567,-18,48008
5111,-23,47998
5659,-23,47988
6234,-23,47977
6781,-24,47968
7300,-19,47960
7852,-24,47953
8367,-26,47948
8917,-24,47944
9432,-26,47942
9979,-26,47940
10527,-26,47940
11104,-24,47940
11652,-25,47941
12260,-24,47945
12840,-28,47948
13387,-26,47950
13907,-24,47951
14454,-25,47951
14976,-24,47951
15524,-24,47951
16034,-38,47951
16582,-21,47948
17123,-26,47944
17639,-25,47941
18248,-21,47936
18792,-24,47932
19375,-24,47927
19923,-24,47922
20438,-25,47917
20992,-25,47913
21507,-24,47908
22058,-25,47904
22574,-25,47899
23118,-25,47895
23633,-24,47891
24242,-25,47885
24789,-25,47881
25308,-21,47876
25860,-26,47871
26440,-24,47866
26990,-24,47860
27505,-25,47855
28053,-24,47850
28568,-24,47844
29110,-26,47839
29658,-24,47833
30299,-23,47825
30846,-19,47818
31394,-22,47811
31978,-25,47802
32526,-22,47794
33037,-23,47786
33585,-27,47778
34127,-22,47769
34643,-22,47759
35251,-19,47749
35796,-26,47740
36380,-26,47730
36927,-25,47721
37507,-27,47711
38055,-20,47703
38571,-21,47695
39116,-23,47688
39631,-27,47682
40238,-22,47674
40785,-27,47668
41304,-23,47662
41857,-22,47656
42372,-26,47651
42924,-27,47645
43440,-26,47639
43990,-28,47633
44506,-26,47627
45053,-28,47620
45568,-26,47613
46110,-19,47606
46658,-27,47598
47331,-21,47587
47911,-22,47576
48458,-21,47568
48978,-26,47558
49526,-21,47547
50037,-24,47536
50585,-24,47524
51127,-23,47512
51643,-25,47499
52251,-25,47485
52796,-24,47471
53380,-22,47455
53927,-22,47439
54442,-21,47424
54993,-23,47408
55509,-21,47392
56059,-26,47377
56575,-20,47362
57119,-23,47347
57635,-24,47333
58242,-19,47318
58789,-24,47305
59308,-21,47294
59860,-19,47285
60376,-21,47277
60926,-25,47269
61441,-23,47263
61989,-23,47257
62504,-30,47251
63053,-26,47245
63600,-25,47239
64174,-24,47231
64721,-45,47224
65305,-2,47216
65853,-24,47208
66400,-23,47199
66986,-22,47189
67501,-23,47179
68052,-24,47169
68600,-25,47157
69174,-24,47144
69722,-28,47131
70306,-32,47116
70857,-32,47101
71373,-27,47086
71926,-25,47070
72441,-24,47053
72995,-22,47035
73510,-23,47016
74060,-21,46996
74576,-22,46974
75118,-26,46951
75665,-25,46928
76240,-27,46901
76785,-13,46877
77304,-27,46853
77852,-25,46831
78399,-13,46811
78981,-28,46790
79529,-31,46773
80041,-28,46759
80589,-31,46746
81130,-18,46736
81646,-23,46727
82254,-25,46717
82799,-30,46709
83383,-24,46698
83930,-22,46689
84510,-13,46679
85058,-24,46669
85574,-23,46657
86119,-23,46644
86634,-23,46630
87240,-17,46611
87787,-21,46592
88374,-26,46569
88927,-22,46548
89443,-28,46525
89997,-26,46502
90512,-23,46479
91063,-22,46458
91578,-25,46438
92120,-22,46419
92636,-22,46402
93244,-25,46384
93790,-25,46370
94309,-26,46358
94856,-26,46347
95372,-29,46336
95919,-28,46326
96466,-27,46316
97052,-24,46305
97600,-24,46295
98173,-22,46282
98721,-22,46269
99305,-25,46254
99852,-22,46238
100400,-17,46221
100985,-23,46201
101533,-24,46180
102108,-23,46155
102656,-23,46133
103264,-26,46106
103779,-26,46082
104334,-25,46058
104919,-19,46029
105467,-23,46011
106052,-19,45988
106600,-24,45969
107174,-27,45950
107721,-27,45935
108305,-21,45918
108855,-26,45904
109402,-25,45890
109988,-21,45874
110536,-25,45860
111111,-26,45843
111659,-27,45827
112266,-24,45807
112851,-22,45787
113399,-22,45767
113920,-24,45747
114468,-22,45726
115052,-24,45702
115600,-24,45681
116176,-24,45658
116724,-23,45638
117307,-23,45616
117858,-25,45598
118374,-24,45580
118927,-25,45562
119443,-25,45545
119996,-23,45531
120511,-23,45514
121061,-22,45498
121577,-22,45480
122119,-22,45460
122666,-24,45440
123241,-24,45416
123786,-22,45393
124305,-24,45370
124853,-21,45346
125400,-24,45323
125919,-26,45301
126467,-26,45279
127053,-26,45256
127600,-24,45238
128174,-25,45220
128721,-21,45205
129305,-24,45191
129854,-22,45180
130402,-21,45169
130987,-26,45158
131535,-25,45148
132111,-23,45136
132658,-23,45125
133266,-23,45112
133781,-26,45100
134304,-16,45086
134857,-24,45071
135404,-21,45055
135990,-18,45034
136505,-19,45013
137055,-19,44991
137603,-26,44967
138179,-23,44939
138726,-25,44912
139310,-24,44882
139863,-21,44855
140379,-36,44828
140933,-23,44798
141448,-23,44775
142001,-31,44750
142517,-19,44724
143067,-18,44698
143582,-17,44671
144124,-31,44645
144640,-38,44618
145248,-16,44588
145793,-15,44564
146312,-36,44541
146859,-15,44520
147375,-14,44501
147924,-25,44482
148472,-32,44470
149058,-35,44456
149574,-12,44445
150118,-12,44436
150666,-13,44426
151241,-27,44416
151788,-26,44407
152375,-29,44396
152928,-19,44383
153444,-26,44372
153997,-29,44358
154513,-24,44341
155063,-25,44323
155578,-29,44303
156120,-8,44280
156668,-33,44255
157244,-25,44223
157789,-10,44193
158308,-10,44161
158855,-24,44127
159403,-25,44092
159985,-24,44054
160532,-31,44020
161050,-25,43986
161598,-24,43954
162204,-27,43920
162780,-24,43887
163335,-29,43860
163853,-27,43834
164400,-28,43810
164921,-28,43787
165469,-29,43766
165989,-26,43748
166537,-25,43731
167111,-28,43714
167659,-18,43700
168267,-30,43685
168781,-25,43672
169336,-28,43659
169856,-18,43645
170403,-16,43630
170983,-26,43612
171531,-25,43595
172046,-28,43575
172593,-19,43552
173138,-23,43529
173718,-20,43498
174335,-20,43464
174850,-23,43432
175398,-20,43397
175913,-20,43362
176461,-25,43326
176982,-24,43291
177530,-26,43257
178049,-26,43225
178596,-28,43195
179203,-25,43164
179779,-28,43135
180334,-29,43112
180853,-26,43088
181400,-24,43066
181928,-26,43043
182443,-23,43022
182996,-26,43000
183512,-27,42978
184063,-24,42956
184578,-19,42935
185122,-23,42914
185669,-23,42893
186245,-23,42870
186792,-24,42849
187379,-21,42824
187932,-25,42801
188448,-17,42777
189000,-21,42750
189515,-19,42722
190064,-24,42692
190579,-23,42660
191122,-25,42627
191669,-27,42593
192244,-22,42554
192788,-19,42522
193339,-23,42491
193921,-33,42458
194468,-30,42432
194989,-26,42408
195537,-24,42386
196048,-17,42364
196596,-29,42344
197138,-25,42323
197654,-29,42303
198263,-25,42277
198808,-26,42254
199391,-23,42226
199939,-14,42200
200518,-16,42170
201067,-19,42142
201583,-25,42114
202128,-28,42086
202675,-26,42058
203251,-21,42025
203798,-22,41995
204385,-27,41960
204938,-25,41928
205453,-20,41895
206007,-26,41862
206587,-26,41825
