1352,-2,51860
1899,7,51860
2447,6,51860
3023,10,51860
3571,9,51860
4178,10,51862
4758,7,51865
5305,11,51869
5824,9,51872
6371,12,51876
6892,15,51881
7440,-10,51886
7950,12,51891
8498,11,51896
9042,10,51901
9557,7,51907
10164,10,51914
10712,11,51920
11292,12,51926
11839,7,51931
12354,7,51936
12907,10,51942
13422,9,51945
13973,11,51949
14489,12,51951
15095,9,51954
15672,10,51956
16226,7,51957
16777,11,51959
17292,8,51959
17846,9,51959
18425,12,51959
18967,10,51959
19515,10,51959
20090,13,51956
20669,10,51954
21224,10,51952
21778,12,51950
22358,10,51948
22909,10,51946
23425,8,51944
23966,13,51943
24514,9,51942
25088,1,51941
25666,7,51940
26221,9,51940
26770,8,51940
27286,13,51940
27833,13,51940
28381,10,51940
28965,7,51940
29512,10,51942
30118,6,51943
30694,11,51944
31245,14,51945
31763,8,51947
32311,9,51947
32832,7,51947
33379,8,51947
33964,13,51947
34512,9,51947
35118,14,51947
35695,14,51947
36246,12,51947
36831,8,51947
37379,9,51947
37965,13,51947
38512,26,51947
39118,10,51947
39694,6,51947
40248,12,51947
40831,13,51947
41379,11,51947
41899,10,51947
42447,12,51947
43022,13,51947
43570,11,51947
44177,12,51947
44692,12,51947
45243,9,51947
45762,9,51947
46310,14,51947
46828,12,51947
47376,9,51947
47891,15,51947
48438,10,51947
48984,10,51947
49564,14,51947
50171,10,51947
50715,10,51947
51298,10,51948
51849,13,51948
52429,11,51949
52972,9,51949
53488,10,51949
54030,13,51949
54577,9,51949
55152,9,51949
55697,11,51948
56248,15,51948
56827,10,51947
57375,11,51946
57895,8,51946
58442,7,51946
58955,11,51946
59502,12,51946
60044,13,51945
60559,10,51945
61167,10,51945
61718,13,51945
62298,10,51945
62845,10,51945
63360,10,51945
63909,14,51945
64425,10,51946
64975,7,51947
65490,15,51947
66097,14,51947
66673,12,51947
67227,10,51947
67777,7,51947
68293,10,51947
68846,13,51947
69361,12,51947
69914,8,51947
70494,9,51947
71101,9,51947
71677,10,51947
72232,10,51947
72783,5,51947
73363,12,51947
73916,4,51947
74496,15,51947
75101,11,51947
75677,12,51947
76232,8,51947
76781,10,51947
77297,9,51947
77850,9,51947
78429,9,51947
78972,11,51947
79519,14,51947
80094,3,51947
