935,0,41802
1533,0,41875
2132,-2,41950
2790,1,42035
3389,0,42111
3988,-2,42187
4586,11,42264
5185,0,42341
5848,0,42436
6446,-3,42506
7045,0,42587
7644,1,42670
8274,1,42753
8842,0,42833
9444,-1,42914
10043,-6,42993
10643,0,43082
11274,0,43153
11874,-1,43232
12446,0,43321
13045,2,43393
13646,1,43473
14274,0,43553
14844,4,43634
15475,-2,43724
16074,-3,43798
16736,0,43892
17335,0,43978
17933,0,44064
18532,-4,44152
19131,3,44242
19788,-1,44343
20387,-2,44436
20986,-1,44531
21584,4,44629
22183,-5,44727
22846,-1,44836
23444,-1,44935
24075,0,45034
24738,2,45144
25340,-5,45244
25939,-5,45346
26541,-1,45448
27140,-3,45549
27797,0,45660
28402,-2,45761
29001,0,45862
29605,0,45963
30204,0,46066
30866,0,46181
31466,0,46285
32065,2,46388
32729,4,46503
33327,0,46607
33926,1,46711
34524,30,46814
35123,1,46916
35716,2,47017
36311,3,47119
36914,3,47222
37512,5,47327
38111,2,47435
38736,2,47541
39335,0,47648
39934,2,47755
40533,0,47861
41132,1,47970
41790,0,48093
42388,2,48204
42987,0,48314
43588,-2,48424
44187,-3,48535
44850,-3,48659
45448,-1,48773
46047,-1,48889
46647,-4,49006
47308,0,49123
47942,-4,49253
48541,0,49371
49140,-7,49489
49806,-7,49622
50411,-4,49743
51010,-2,49864
51581,-6,49987
52180,0,50111
52810,-3,50236
53409,3,50361
54008,0,50488
54607,1,50616
55206,-1,50746
55869,0,50894
56467,-2,51026
57066,2,51157
57729,4,51304
58330,-1,51438
58929,1,51573
59530,0,51706
60129,4,51840
60786,5,51987
61387,4,52120
61986,4,52252
62588,0,52382
63187,4,52512
63812,4,52641
64384,3,52771
64983,1,52901
65588,1,53028
66187,-1,53155
66812,2,53284
67382,-1,53415
67981,2,53549
68583,0,53684
69182,-2,53820
69780,-1,53957
70410,-8,54095
71009,-7,54238
71608,0,54383
72207,-3,54531
72869,-3,54697
73468,-3,54847
74067,0,54997
74729,-2,55166
75331,0,55317
75930,-2,55470
76532,0,55626
77131,2,55780
77788,0,55952
78392,2,56106
78991,2,56262
79595,0,56419
80193,0,56572
80851,5,56741
81455,3,56895
82054,1,57067
82655,1,57204
83282,3,57356
83916,0,57524
84515,1,57673
85114,1,57821
85739,0,57969
86334,0,58116
86936,-3,58263
87536,0,58413
88135,-2,58565
88792,-1,58736
89391,-4,58893
89990,0,59055
90589,-5,59218
91188,-4,59384
91851,-4,59571
92449,0,59743
93048,-3,59937
93648,-2,60093
94308,-1,60270
94943,0,60469
95542,0,60647
96141,0,60824
96799,3,61023
97401,3,61201
98000,0,61379
98602,-1,61557
99201,0,61734
99858,0,61930
100462,3,62104
101061,15,62276
101727,0,62467
102323,0,62639
102926,0,62810
103526,1,62980
104125,-2,63149
104783,-3,63357
105414,-1,63510
106013,5,63682
106614,2,63856
107213,-5,64032
107875,-5,64252
108474,0,64416
109073,-1,64604
109735,-1,64816
110336,-3,65009
110935,-2,65204
111533,0,65401
112132,-4,65597
112791,3,65816
113392,2,66009
113991,1,66203
114589,4,66397
115188,3,66591
115815,0,66782
116384,3,66971
117015,-1,67160
117615,6,67349
118182,1,67557
118808,0,67723
119412,-1,67910
120011,-3,68100
120615,-3,68291
121214,-6,68482
121875,-5,68696
122477,0,68891
123076,-2,69089
123741,-3,69315
124340,-3,69519
124938,1,69727
125537,2,69938
126136,3,70152
126793,1,70390
127391,1,70604
127990,4,70819
128589,-8,71034
129188,-3,71270
129814,2,71456
130412,3,71665
131011,0,71872
131611,1,72078
132210,2,72281
132873,0,72506
133471,-1,72732
134070,-7,72914
134733,-4,73139
135335,-6,73342
135934,-1,73549
136535,-2,73760
137134,-2,73973
137792,-6,74212
138395,1,74430
138994,-3,74651
139597,0,74875
140196,0,75100
140854,1,75353
141458,4,75584
142057,0,75815
142658,5,76044
143285,2,76273
143920,-2,76525
144550,-2,76750
145149,6,76973
145807,-4,77220
146405,3,77442
147004,-7,77663
147604,-2,77882
148203,0,78104
